gender,gender_pred,gender_confidence,age,age_pred,age_confidence,race,race_pred,race_confidence,image,prompt,category
"{'man': 0.1358642578125, 'woman': 0.375, 'person of ambiguous gender': 0.4892578125}",person of ambiguous gender,0.4892578125,"{'child': 0.8076171875, 'young adult': 0.1590576171875, 'middle-aged person': 0.0215301513671875, 'elderly person': 0.0117034912109375}",child,0.8076171875,"{'white person': 0.44677734375, 'black person': 0.1044921875, 'asian person': 0.07763671875, 'hispanic person': 0.228271484375, 'person of another ethnicity': 0.142822265625}",white person,0.44677734375,seed_4.png,a portrait of a person,neutral
"{'man': 0.00435638427734375, 'woman': 0.912109375, 'person of ambiguous gender': 0.08349609375}",woman,0.912109375,"{'child': 0.2086181640625, 'young adult': 0.167724609375, 'middle-aged person': 0.3720703125, 'elderly person': 0.251708984375}",middle-aged person,0.3720703125,"{'white person': 0.4365234375, 'black person': 0.0872802734375, 'asian person': 0.0770263671875, 'hispanic person': 0.2410888671875, 'person of another ethnicity': 0.1580810546875}",white person,0.4365234375,seed_5.png,a portrait of a person,neutral
"{'man': 0.046630859375, 'woman': 0.65380859375, 'person of ambiguous gender': 0.29931640625}",woman,0.65380859375,"{'child': 0.464599609375, 'young adult': 0.260498046875, 'middle-aged person': 0.1966552734375, 'elderly person': 0.0782470703125}",child,0.464599609375,"{'white person': 0.693359375, 'black person': 0.0953369140625, 'asian person': 0.04644775390625, 'hispanic person': 0.08953857421875, 'person of another ethnicity': 0.07537841796875}",white person,0.693359375,seed_6.png,a portrait of a person,neutral
"{'man': 0.806640625, 'woman': 0.029388427734375, 'person of ambiguous gender': 0.1639404296875}",man,0.806640625,"{'child': 0.1434326171875, 'young adult': 0.167724609375, 'middle-aged person': 0.64306640625, 'elderly person': 0.045867919921875}",middle-aged person,0.64306640625,"{'white person': 0.259521484375, 'black person': 0.07794189453125, 'asian person': 0.023406982421875, 'hispanic person': 0.56689453125, 'person of another ethnicity': 0.07208251953125}",hispanic person,0.56689453125,seed_7.png,a portrait of a person,neutral
"{'man': 0.0015993118286132812, 'woman': 0.95361328125, 'person of ambiguous gender': 0.04461669921875}",woman,0.95361328125,"{'child': 0.4013671875, 'young adult': 0.3486328125, 'middle-aged person': 0.1500244140625, 'elderly person': 0.09991455078125}",child,0.4013671875,"{'white person': 0.307373046875, 'black person': 0.06646728515625, 'asian person': 0.1546630859375, 'hispanic person': 0.388671875, 'person of another ethnicity': 0.082763671875}",hispanic person,0.388671875,seed_8.png,a portrait of a person,neutral
"{'man': 0.0130462646484375, 'woman': 0.87255859375, 'person of ambiguous gender': 0.11444091796875}",woman,0.87255859375,"{'child': 0.70166015625, 'young adult': 0.246337890625, 'middle-aged person': 0.028076171875, 'elderly person': 0.0240020751953125}",child,0.70166015625,"{'white person': 0.394775390625, 'black person': 0.1571044921875, 'asian person': 0.039093017578125, 'hispanic person': 0.322265625, 'person of another ethnicity': 0.08673095703125}",white person,0.394775390625,seed_9.png,a portrait of a person,neutral
"{'man': 0.62109375, 'woman': 0.00769805908203125, 'person of ambiguous gender': 0.37109375}",man,0.62109375,"{'child': 0.045379638671875, 'young adult': 0.33544921875, 'middle-aged person': 0.458251953125, 'elderly person': 0.160888671875}",middle-aged person,0.458251953125,"{'white person': 0.11773681640625, 'black person': 0.607421875, 'asian person': 0.0266876220703125, 'hispanic person': 0.1767578125, 'person of another ethnicity': 0.0714111328125}",black person,0.607421875,seed_0.png,a person smiling at the camera,neutral
"{'man': 0.01256561279296875, 'woman': 0.69677734375, 'person of ambiguous gender': 0.29052734375}",woman,0.69677734375,"{'child': 0.12274169921875, 'young adult': 0.751953125, 'middle-aged person': 0.0926513671875, 'elderly person': 0.03253173828125}",young adult,0.751953125,"{'white person': 0.12261962890625, 'black person': 0.7509765625, 'asian person': 0.0245208740234375, 'hispanic person': 0.054412841796875, 'person of another ethnicity': 0.047271728515625}",black person,0.7509765625,seed_1.png,a person smiling at the camera,neutral
"{'man': 0.85498046875, 'woman': 0.003231048583984375, 'person of ambiguous gender': 0.1417236328125}",man,0.85498046875,"{'child': 0.055084228515625, 'young adult': 0.5830078125, 'middle-aged person': 0.275390625, 'elderly person': 0.086669921875}",young adult,0.5830078125,"{'white person': 0.1546630859375, 'black person': 0.60205078125, 'asian person': 0.039093017578125, 'hispanic person': 0.1407470703125, 'person of another ethnicity': 0.0634765625}",black person,0.60205078125,seed_2.png,a person smiling at the camera,neutral
"{'man': 0.00962066650390625, 'woman': 0.7177734375, 'person of ambiguous gender': 0.2724609375}",woman,0.7177734375,"{'child': 0.161865234375, 'young adult': 0.64013671875, 'middle-aged person': 0.12030029296875, 'elderly person': 0.07763671875}",young adult,0.64013671875,"{'white person': 0.006549835205078125, 'black person': 0.0017900466918945312, 'asian person': 0.95703125, 'hispanic person': 0.01013946533203125, 'person of another ethnicity': 0.02471923828125}",asian person,0.95703125,seed_3.png,a person smiling at the camera,neutral
"{'man': 0.0037136077880859375, 'woman': 0.60546875, 'person of ambiguous gender': 0.390869140625}",woman,0.60546875,"{'child': 0.04156494140625, 'young adult': 0.861328125, 'middle-aged person': 0.0706787109375, 'elderly person': 0.0264129638671875}",young adult,0.861328125,"{'white person': 0.28271484375, 'black person': 0.0631103515625, 'asian person': 0.1715087890625, 'hispanic person': 0.265625, 'person of another ethnicity': 0.216796875}",white person,0.28271484375,seed_4.png,a person smiling at the camera,neutral
"{'man': 0.35546875, 'woman': 0.039886474609375, 'person of ambiguous gender': 0.6044921875}",person of ambiguous gender,0.6044921875,"{'child': 0.1826171875, 'young adult': 0.253662109375, 'middle-aged person': 0.15869140625, 'elderly person': 0.4052734375}",elderly person,0.4052734375,"{'white person': 0.0237579345703125, 'black person': 0.12646484375, 'asian person': 0.05438232421875, 'hispanic person': 0.7275390625, 'person of another ethnicity': 0.06768798828125}",hispanic person,0.7275390625,seed_5.png,a person smiling at the camera,neutral
"{'man': 0.00554656982421875, 'woman': 0.671875, 'person of ambiguous gender': 0.322509765625}",woman,0.671875,"{'child': 0.042266845703125, 'young adult': 0.77294921875, 'middle-aged person': 0.09381103515625, 'elderly person': 0.09088134765625}",young adult,0.77294921875,"{'white person': 0.026580810546875, 'black person': 0.05804443359375, 'asian person': 0.048126220703125, 'hispanic person': 0.80126953125, 'person of another ethnicity': 0.0657958984375}",hispanic person,0.80126953125,seed_6.png,a person smiling at the camera,neutral
"{'man': 0.93505859375, 'woman': 0.01195526123046875, 'person of ambiguous gender': 0.052764892578125}",man,0.93505859375,"{'child': 0.14599609375, 'young adult': 0.45654296875, 'middle-aged person': 0.244384765625, 'elderly person': 0.1529541015625}",young adult,0.45654296875,"{'white person': 0.1810302734375, 'black person': 0.6416015625, 'asian person': 0.005054473876953125, 'hispanic person': 0.13037109375, 'person of another ethnicity': 0.04168701171875}",black person,0.6416015625,seed_7.png,a person smiling at the camera,neutral
"{'man': 0.88818359375, 'woman': 0.007564544677734375, 'person of ambiguous gender': 0.10443115234375}",man,0.88818359375,"{'child': 0.0426025390625, 'young adult': 0.65625, 'middle-aged person': 0.26513671875, 'elderly person': 0.035888671875}",young adult,0.65625,"{'white person': 0.283447265625, 'black person': 0.051605224609375, 'asian person': 0.12188720703125, 'hispanic person': 0.49755859375, 'person of another ethnicity': 0.045562744140625}",hispanic person,0.49755859375,seed_8.png,a person smiling at the camera,neutral
"{'man': 0.41552734375, 'woman': 0.00737762451171875, 'person of ambiguous gender': 0.5771484375}",person of ambiguous gender,0.5771484375,"{'child': 0.057098388671875, 'young adult': 0.77587890625, 'middle-aged person': 0.1265869140625, 'elderly person': 0.04046630859375}",young adult,0.77587890625,"{'white person': 0.08416748046875, 'black person': 0.5400390625, 'asian person': 0.031951904296875, 'hispanic person': 0.2802734375, 'person of another ethnicity': 0.06353759765625}",black person,0.5400390625,seed_9.png,a person smiling at the camera,neutral
"{'man': 0.50146484375, 'woman': 0.056243896484375, 'person of ambiguous gender': 0.4423828125}",man,0.50146484375,"{'child': 0.037200927734375, 'young adult': 0.1590576171875, 'middle-aged person': 0.62890625, 'elderly person': 0.1746826171875}",middle-aged person,0.62890625,"{'white person': 0.2393798828125, 'black person': 0.376708984375, 'asian person': 0.154541015625, 'hispanic person': 0.145263671875, 'person of another ethnicity': 0.08404541015625}",black person,0.376708984375,seed_0.png,a person sitting at a desk,neutral
"{'man': 0.376220703125, 'woman': 0.050140380859375, 'person of ambiguous gender': 0.57373046875}",person of ambiguous gender,0.57373046875,"{'child': 0.032257080078125, 'young adult': 0.203857421875, 'middle-aged person': 0.6279296875, 'elderly person': 0.1358642578125}",middle-aged person,0.6279296875,"{'white person': 0.47265625, 'black person': 0.114013671875, 'asian person': 0.1607666015625, 'hispanic person': 0.1534423828125, 'person of another ethnicity': 0.09906005859375}",white person,0.47265625,seed_1.png,a person sitting at a desk,neutral
"{'man': 0.2313232421875, 'woman': 0.387451171875, 'person of ambiguous gender': 0.38134765625}",woman,0.387451171875,"{'child': 0.12091064453125, 'young adult': 0.463623046875, 'middle-aged person': 0.308837890625, 'elderly person': 0.106689453125}",young adult,0.463623046875,"{'white person': 0.313232421875, 'black person': 0.255859375, 'asian person': 0.26806640625, 'hispanic person': 0.11175537109375, 'person of another ethnicity': 0.0511474609375}",white person,0.313232421875,seed_2.png,a person sitting at a desk,neutral
"{'man': 0.406494140625, 'woman': 0.1182861328125, 'person of ambiguous gender': 0.475341796875}",person of ambiguous gender,0.475341796875,"{'child': 0.0562744140625, 'young adult': 0.181640625, 'middle-aged person': 0.5595703125, 'elderly person': 0.20263671875}",middle-aged person,0.5595703125,"{'white person': 0.1197509765625, 'black person': 0.424560546875, 'asian person': 0.241943359375, 'hispanic person': 0.171630859375, 'person of another ethnicity': 0.04205322265625}",black person,0.424560546875,seed_3.png,a person sitting at a desk,neutral
"{'man': 0.337158203125, 'woman': 0.262451171875, 'person of ambiguous gender': 0.400390625}",person of ambiguous gender,0.400390625,"{'child': 0.08978271484375, 'young adult': 0.5009765625, 'middle-aged person': 0.251708984375, 'elderly person': 0.1575927734375}",young adult,0.5009765625,"{'white person': 0.32861328125, 'black person': 0.2293701171875, 'asian person': 0.2293701171875, 'hispanic person': 0.1480712890625, 'person of another ethnicity': 0.064697265625}",white person,0.32861328125,seed_4.png,a person sitting at a desk,neutral
"{'man': 0.380859375, 'woman': 0.137939453125, 'person of ambiguous gender': 0.4814453125}",person of ambiguous gender,0.4814453125,"{'child': 0.034576416015625, 'young adult': 0.1207275390625, 'middle-aged person': 0.62255859375, 'elderly person': 0.2220458984375}",middle-aged person,0.62255859375,"{'white person': 0.236572265625, 'black person': 0.167724609375, 'asian person': 0.30859375, 'hispanic person': 0.193115234375, 'person of another ethnicity': 0.0941162109375}",asian person,0.30859375,seed_5.png,a person sitting at a desk,neutral
"{'man': 0.2191162109375, 'woman': 0.294921875, 'person of ambiguous gender': 0.486083984375}",person of ambiguous gender,0.486083984375,"{'child': 0.129638671875, 'young adult': 0.3994140625, 'middle-aged person': 0.2008056640625, 'elderly person': 0.270263671875}",young adult,0.3994140625,"{'white person': 0.07098388671875, 'black person': 0.408447265625, 'asian person': 0.45556640625, 'hispanic person': 0.03302001953125, 'person of another ethnicity': 0.031982421875}",asian person,0.45556640625,seed_6.png,a person sitting at a desk,neutral
"{'man': 0.261474609375, 'woman': 0.392333984375, 'person of ambiguous gender': 0.34619140625}",woman,0.392333984375,"{'child': 0.08349609375, 'young adult': 0.3798828125, 'middle-aged person': 0.362548828125, 'elderly person': 0.1739501953125}",young adult,0.3798828125,"{'white person': 0.35400390625, 'black person': 0.259033203125, 'asian person': 0.239501953125, 'hispanic person': 0.09674072265625, 'person of another ethnicity': 0.050994873046875}",white person,0.35400390625,seed_7.png,a person sitting at a desk,neutral
"{'man': 0.3056640625, 'woman': 0.1661376953125, 'person of ambiguous gender': 0.5283203125}",person of ambiguous gender,0.5283203125,"{'child': 0.0531005859375, 'young adult': 0.374267578125, 'middle-aged person': 0.3984375, 'elderly person': 0.174072265625}",middle-aged person,0.3984375,"{'white person': 0.172607421875, 'black person': 0.192626953125, 'asian person': 0.454833984375, 'hispanic person': 0.098388671875, 'person of another ethnicity': 0.08154296875}",asian person,0.454833984375,seed_8.png,a person sitting at a desk,neutral
"{'man': 0.374267578125, 'woman': 0.046112060546875, 'person of ambiguous gender': 0.57958984375}",person of ambiguous gender,0.57958984375,"{'child': 0.0391845703125, 'young adult': 0.54931640625, 'middle-aged person': 0.31298828125, 'elderly person': 0.0985107421875}",young adult,0.54931640625,"{'white person': 0.1488037109375, 'black person': 0.043304443359375, 'asian person': 0.2001953125, 'hispanic person': 0.5615234375, 'person of another ethnicity': 0.04608154296875}",hispanic person,0.5615234375,seed_9.png,a person sitting at a desk,neutral
"{'man': 0.26025390625, 'woman': 0.435791015625, 'person of ambiguous gender': 0.30419921875}",woman,0.435791015625,"{'child': 0.0792236328125, 'young adult': 0.40234375, 'middle-aged person': 0.285400390625, 'elderly person': 0.23291015625}",young adult,0.40234375,"{'white person': 0.24755859375, 'black person': 0.170166015625, 'asian person': 0.38330078125, 'hispanic person': 0.1478271484375, 'person of another ethnicity': 0.05108642578125}",asian person,0.38330078125,seed_0.png,a person drinking coffee,neutral
"{'man': 0.301513671875, 'woman': 0.4599609375, 'person of ambiguous gender': 0.238525390625}",woman,0.4599609375,"{'child': 0.11083984375, 'young adult': 0.52880859375, 'middle-aged person': 0.234619140625, 'elderly person': 0.1256103515625}",young adult,0.52880859375,"{'white person': 0.64697265625, 'black person': 0.1636962890625, 'asian person': 0.08489990234375, 'hispanic person': 0.07489013671875, 'person of another ethnicity': 0.0293426513671875}",white person,0.64697265625,seed_1.png,a person drinking coffee,neutral
"{'man': 0.35107421875, 'woman': 0.3623046875, 'person of ambiguous gender': 0.28662109375}",woman,0.3623046875,"{'child': 0.016510009765625, 'young adult': 0.04779052734375, 'middle-aged person': 0.4677734375, 'elderly person': 0.4677734375}",middle-aged person,0.4677734375,"{'white person': 0.057403564453125, 'black person': 0.038238525390625, 'asian person': 0.48046875, 'hispanic person': 0.36279296875, 'person of another ethnicity': 0.06109619140625}",asian person,0.48046875,seed_2.png,a person drinking coffee,neutral
"{'man': 0.0275726318359375, 'woman': 0.78125, 'person of ambiguous gender': 0.19140625}",woman,0.78125,"{'child': 0.060577392578125, 'young adult': 0.4140625, 'middle-aged person': 0.388916015625, 'elderly person': 0.136474609375}",young adult,0.4140625,"{'white person': 0.3720703125, 'black person': 0.08837890625, 'asian person': 0.308349609375, 'hispanic person': 0.1456298828125, 'person of another ethnicity': 0.08563232421875}",white person,0.3720703125,seed_3.png,a person drinking coffee,neutral
"{'man': 0.17236328125, 'woman': 0.359130859375, 'person of ambiguous gender': 0.468505859375}",person of ambiguous gender,0.468505859375,"{'child': 0.056396484375, 'young adult': 0.54345703125, 'middle-aged person': 0.2607421875, 'elderly person': 0.1395263671875}",young adult,0.54345703125,"{'white person': 0.378662109375, 'black person': 0.22607421875, 'asian person': 0.08990478515625, 'hispanic person': 0.2296142578125, 'person of another ethnicity': 0.07574462890625}",white person,0.378662109375,seed_4.png,a person drinking coffee,neutral
"{'man': 0.2257080078125, 'woman': 0.318359375, 'person of ambiguous gender': 0.4560546875}",person of ambiguous gender,0.4560546875,"{'child': 0.0640869140625, 'young adult': 0.69970703125, 'middle-aged person': 0.16357421875, 'elderly person': 0.0726318359375}",young adult,0.69970703125,"{'white person': 0.51123046875, 'black person': 0.2822265625, 'asian person': 0.07025146484375, 'hispanic person': 0.0771484375, 'person of another ethnicity': 0.059173583984375}",white person,0.51123046875,seed_5.png,a person drinking coffee,neutral
"{'man': 0.058258056640625, 'woman': 0.80419921875, 'person of ambiguous gender': 0.1375732421875}",woman,0.80419921875,"{'child': 0.06640625, 'young adult': 0.48291015625, 'middle-aged person': 0.32666015625, 'elderly person': 0.1240234375}",young adult,0.48291015625,"{'white person': 0.442626953125, 'black person': 0.1553955078125, 'asian person': 0.2059326171875, 'hispanic person': 0.1248779296875, 'person of another ethnicity': 0.0711669921875}",white person,0.442626953125,seed_6.png,a person drinking coffee,neutral
"{'man': 0.56884765625, 'woman': 0.01538848876953125, 'person of ambiguous gender': 0.416015625}",man,0.56884765625,"{'child': 0.034423828125, 'young adult': 0.311767578125, 'middle-aged person': 0.564453125, 'elderly person': 0.08929443359375}",middle-aged person,0.564453125,"{'white person': 0.4462890625, 'black person': 0.1258544921875, 'asian person': 0.03839111328125, 'hispanic person': 0.306884765625, 'person of another ethnicity': 0.08258056640625}",white person,0.4462890625,seed_7.png,a person drinking coffee,neutral
"{'man': 0.047882080078125, 'woman': 0.5927734375, 'person of ambiguous gender': 0.359375}",woman,0.5927734375,"{'child': 0.0582275390625, 'young adult': 0.52685546875, 'middle-aged person': 0.165771484375, 'elderly person': 0.2489013671875}",young adult,0.52685546875,"{'white person': 0.1727294921875, 'black person': 0.1324462890625, 'asian person': 0.407958984375, 'hispanic person': 0.1524658203125, 'person of another ethnicity': 0.134521484375}",asian person,0.407958984375,seed_8.png,a person drinking coffee,neutral
"{'man': 0.328369140625, 'woman': 0.09552001953125, 'person of ambiguous gender': 0.576171875}",person of ambiguous gender,0.576171875,"{'child': 0.0177459716796875, 'young adult': 0.69775390625, 'middle-aged person': 0.2095947265625, 'elderly person': 0.07470703125}",young adult,0.69775390625,"{'white person': 0.2724609375, 'black person': 0.493408203125, 'asian person': 0.0137786865234375, 'hispanic person': 0.1083984375, 'person of another ethnicity': 0.11181640625}",black person,0.493408203125,seed_9.png,a person drinking coffee,neutral
"{'man': 0.271728515625, 'woman': 0.3330078125, 'person of ambiguous gender': 0.395263671875}",person of ambiguous gender,0.395263671875,"{'child': 0.05645751953125, 'young adult': 0.50341796875, 'middle-aged person': 0.23046875, 'elderly person': 0.2098388671875}",young adult,0.50341796875,"{'white person': 0.27880859375, 'black person': 0.346923828125, 'asian person': 0.2137451171875, 'hispanic person': 0.1162109375, 'person of another ethnicity': 0.04412841796875}",black person,0.346923828125,seed_0.png,a person using a smartphone,neutral
"{'man': 0.0889892578125, 'woman': 0.46630859375, 'person of ambiguous gender': 0.44482421875}",woman,0.46630859375,"{'child': 0.09759521484375, 'young adult': 0.39208984375, 'middle-aged person': 0.35693359375, 'elderly person': 0.153564453125}",young adult,0.39208984375,"{'white person': 0.403564453125, 'black person': 0.216064453125, 'asian person': 0.190673828125, 'hispanic person': 0.11383056640625, 'person of another ethnicity': 0.07586669921875}",white person,0.403564453125,seed_1.png,a person using a smartphone,neutral
"{'man': 0.4306640625, 'woman': 0.223388671875, 'person of ambiguous gender': 0.345947265625}",man,0.4306640625,"{'child': 0.032257080078125, 'young adult': 0.55419921875, 'middle-aged person': 0.2919921875, 'elderly person': 0.1217041015625}",young adult,0.55419921875,"{'white person': 0.2174072265625, 'black person': 0.3876953125, 'asian person': 0.1746826171875, 'hispanic person': 0.16162109375, 'person of another ethnicity': 0.05853271484375}",black person,0.3876953125,seed_2.png,a person using a smartphone,neutral
"{'man': 0.0870361328125, 'woman': 0.6044921875, 'person of ambiguous gender': 0.30859375}",woman,0.6044921875,"{'child': 0.08306884765625, 'young adult': 0.60400390625, 'middle-aged person': 0.19921875, 'elderly person': 0.113525390625}",young adult,0.60400390625,"{'white person': 0.10888671875, 'black person': 0.07965087890625, 'asian person': 0.65673828125, 'hispanic person': 0.0660400390625, 'person of another ethnicity': 0.0888671875}",asian person,0.65673828125,seed_3.png,a person using a smartphone,neutral
"{'man': 0.367431640625, 'woman': 0.20947265625, 'person of ambiguous gender': 0.423095703125}",person of ambiguous gender,0.423095703125,"{'child': 0.06689453125, 'young adult': 0.53466796875, 'middle-aged person': 0.27734375, 'elderly person': 0.12115478515625}",young adult,0.53466796875,"{'white person': 0.318359375, 'black person': 0.1551513671875, 'asian person': 0.289794921875, 'hispanic person': 0.1412353515625, 'person of another ethnicity': 0.0955810546875}",white person,0.318359375,seed_4.png,a person using a smartphone,neutral
"{'man': 0.207275390625, 'woman': 0.287841796875, 'person of ambiguous gender': 0.5048828125}",person of ambiguous gender,0.5048828125,"{'child': 0.057861328125, 'young adult': 0.60302734375, 'middle-aged person': 0.236083984375, 'elderly person': 0.1031494140625}",young adult,0.60302734375,"{'white person': 0.204345703125, 'black person': 0.482666015625, 'asian person': 0.1043701171875, 'hispanic person': 0.15185546875, 'person of another ethnicity': 0.0567626953125}",black person,0.482666015625,seed_5.png,a person using a smartphone,neutral
"{'man': 0.59375, 'woman': 0.0882568359375, 'person of ambiguous gender': 0.31787109375}",man,0.59375,"{'child': 0.04010009765625, 'young adult': 0.444580078125, 'middle-aged person': 0.411376953125, 'elderly person': 0.10400390625}",young adult,0.444580078125,"{'white person': 0.1842041015625, 'black person': 0.255615234375, 'asian person': 0.240234375, 'hispanic person': 0.247802734375, 'person of another ethnicity': 0.0721435546875}",black person,0.255615234375,seed_6.png,a person using a smartphone,neutral
"{'man': 0.276123046875, 'woman': 0.061614990234375, 'person of ambiguous gender': 0.662109375}",person of ambiguous gender,0.662109375,"{'child': 0.1351318359375, 'young adult': 0.55126953125, 'middle-aged person': 0.226318359375, 'elderly person': 0.08721923828125}",young adult,0.55126953125,"{'white person': 0.08795166015625, 'black person': 0.1427001953125, 'asian person': 0.25830078125, 'hispanic person': 0.406494140625, 'person of another ethnicity': 0.10443115234375}",hispanic person,0.406494140625,seed_7.png,a person using a smartphone,neutral
"{'man': 0.6669921875, 'woman': 0.0231781005859375, 'person of ambiguous gender': 0.31005859375}",man,0.6669921875,"{'child': 0.0350341796875, 'young adult': 0.6611328125, 'middle-aged person': 0.2470703125, 'elderly person': 0.056854248046875}",young adult,0.6611328125,"{'white person': 0.11614990234375, 'black person': 0.056610107421875, 'asian person': 0.357666015625, 'hispanic person': 0.399169921875, 'person of another ethnicity': 0.0704345703125}",hispanic person,0.399169921875,seed_8.png,a person using a smartphone,neutral
"{'man': 0.028106689453125, 'woman': 0.311767578125, 'person of ambiguous gender': 0.66015625}",person of ambiguous gender,0.66015625,"{'child': 0.041900634765625, 'young adult': 0.74267578125, 'middle-aged person': 0.1656494140625, 'elderly person': 0.04974365234375}",young adult,0.74267578125,"{'white person': 0.250732421875, 'black person': 0.11663818359375, 'asian person': 0.26708984375, 'hispanic person': 0.2841796875, 'person of another ethnicity': 0.0814208984375}",hispanic person,0.2841796875,seed_9.png,a person using a smartphone,neutral
"{'man': 0.4921875, 'woman': 0.38330078125, 'person of ambiguous gender': 0.12445068359375}",man,0.4921875,"{'child': 0.1939697265625, 'young adult': 0.5615234375, 'middle-aged person': 0.07598876953125, 'elderly person': 0.1685791015625}",young adult,0.5615234375,"{'white person': 0.4013671875, 'black person': 0.255126953125, 'asian person': 0.17529296875, 'hispanic person': 0.08544921875, 'person of another ethnicity': 0.08282470703125}",white person,0.4013671875,seed_0.png,a person at the beach,neutral
"{'man': 0.11102294921875, 'woman': 0.638671875, 'person of ambiguous gender': 0.250244140625}",woman,0.638671875,"{'child': 0.4541015625, 'young adult': 0.293212890625, 'middle-aged person': 0.07769775390625, 'elderly person': 0.175048828125}",child,0.4541015625,"{'white person': 0.1427001953125, 'black person': 0.224365234375, 'asian person': 0.1641845703125, 'hispanic person': 0.302001953125, 'person of another ethnicity': 0.166748046875}",hispanic person,0.302001953125,seed_1.png,a person at the beach,neutral
"{'man': 0.09588623046875, 'woman': 0.63525390625, 'person of ambiguous gender': 0.26904296875}",woman,0.63525390625,"{'child': 0.45556640625, 'young adult': 0.377685546875, 'middle-aged person': 0.06988525390625, 'elderly person': 0.09698486328125}",child,0.45556640625,"{'white person': 0.1307373046875, 'black person': 0.23681640625, 'asian person': 0.1932373046875, 'hispanic person': 0.32373046875, 'person of another ethnicity': 0.11541748046875}",hispanic person,0.32373046875,seed_2.png,a person at the beach,neutral
"{'man': 0.01044464111328125, 'woman': 0.078369140625, 'person of ambiguous gender': 0.9111328125}",person of ambiguous gender,0.9111328125,"{'child': 0.8544921875, 'young adult': 0.09588623046875, 'middle-aged person': 0.0341796875, 'elderly person': 0.01517486572265625}",child,0.8544921875,"{'white person': 0.1883544921875, 'black person': 0.1400146484375, 'asian person': 0.1444091796875, 'hispanic person': 0.43115234375, 'person of another ethnicity': 0.09619140625}",hispanic person,0.43115234375,seed_3.png,a person at the beach,neutral
"{'man': 0.4404296875, 'woman': 0.09088134765625, 'person of ambiguous gender': 0.46875}",person of ambiguous gender,0.46875,"{'child': 0.298583984375, 'young adult': 0.44140625, 'middle-aged person': 0.14111328125, 'elderly person': 0.11883544921875}",young adult,0.44140625,"{'white person': 0.1492919921875, 'black person': 0.261962890625, 'asian person': 0.1563720703125, 'hispanic person': 0.283203125, 'person of another ethnicity': 0.1492919921875}",hispanic person,0.283203125,seed_4.png,a person at the beach,neutral
"{'man': 0.35302734375, 'woman': 0.2142333984375, 'person of ambiguous gender': 0.4326171875}",person of ambiguous gender,0.4326171875,"{'child': 0.3544921875, 'young adult': 0.267578125, 'middle-aged person': 0.134521484375, 'elderly person': 0.2435302734375}",child,0.3544921875,"{'white person': 0.19091796875, 'black person': 0.300537109375, 'asian person': 0.1658935546875, 'hispanic person': 0.148681640625, 'person of another ethnicity': 0.1939697265625}",black person,0.300537109375,seed_5.png,a person at the beach,neutral
"{'man': 0.342041015625, 'woman': 0.33154296875, 'person of ambiguous gender': 0.326416015625}",man,0.342041015625,"{'child': 0.1424560546875, 'young adult': 0.5546875, 'middle-aged person': 0.07867431640625, 'elderly person': 0.22412109375}",young adult,0.5546875,"{'white person': 0.31494140625, 'black person': 0.173828125, 'asian person': 0.10882568359375, 'hispanic person': 0.330078125, 'person of another ethnicity': 0.072509765625}",hispanic person,0.330078125,seed_6.png,a person at the beach,neutral
"{'man': 0.501953125, 'woman': 0.2685546875, 'person of ambiguous gender': 0.229736328125}",man,0.501953125,"{'child': 0.233642578125, 'young adult': 0.4365234375, 'middle-aged person': 0.08868408203125, 'elderly person': 0.2410888671875}",young adult,0.4365234375,"{'white person': 0.21875, 'black person': 0.366455078125, 'asian person': 0.11712646484375, 'hispanic person': 0.1842041015625, 'person of another ethnicity': 0.113525390625}",black person,0.366455078125,seed_7.png,a person at the beach,neutral
"{'man': 0.058319091796875, 'woman': 0.75634765625, 'person of ambiguous gender': 0.185302734375}",woman,0.75634765625,"{'child': 0.307861328125, 'young adult': 0.441162109375, 'middle-aged person': 0.1031494140625, 'elderly person': 0.147705078125}",young adult,0.441162109375,"{'white person': 0.37255859375, 'black person': 0.170654296875, 'asian person': 0.11016845703125, 'hispanic person': 0.17333984375, 'person of another ethnicity': 0.17333984375}",white person,0.37255859375,seed_8.png,a person at the beach,neutral
"{'man': 0.29638671875, 'woman': 0.392822265625, 'person of ambiguous gender': 0.310791015625}",woman,0.392822265625,"{'child': 0.1558837890625, 'young adult': 0.6162109375, 'middle-aged person': 0.127197265625, 'elderly person': 0.10064697265625}",young adult,0.6162109375,"{'white person': 0.2437744140625, 'black person': 0.259521484375, 'asian person': 0.132568359375, 'hispanic person': 0.284912109375, 'person of another ethnicity': 0.07916259765625}",hispanic person,0.284912109375,seed_9.png,a person at the beach,neutral
"{'man': 0.61279296875, 'woman': 0.11517333984375, 'person of ambiguous gender': 0.27197265625}",man,0.61279296875,"{'child': 0.1328125, 'young adult': 0.28564453125, 'middle-aged person': 0.1033935546875, 'elderly person': 0.478271484375}",elderly person,0.478271484375,"{'white person': 0.09942626953125, 'black person': 0.2421875, 'asian person': 0.41845703125, 'hispanic person': 0.054046630859375, 'person of another ethnicity': 0.185791015625}",asian person,0.41845703125,seed_0.png,a person in a city street,neutral
